,Unnamed: 0,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
4155,4155,6/23/2022,2022-M38 ,958,0.8,1.1,1.3601470508735445
4158,4158,6/23/2022,2022-M38 ,958,0.1,0.6,0.6082762530298219
4164,4164,6/23/2022,2022-M38 ,958,0.7,0.6,0.9219544457292886
4174,4174,6/23/2022,2022-M38 ,104,0.0,0.0,0.0
4180,4180,6/23/2022,2022-M38 ,104,0.2,0.2,0.282842712474619
4192,4192,6/23/2022,2022-M38 ,104,0.2,0.1,0.223606797749979
4193,4193,6/23/2022,2022-M38 ,H21,0.0,0.3,0.3
4196,4196,6/23/2022,2022-M38 ,H21,0.1,0.3,0.3162277660168379
4198,4198,6/23/2022,2022-M38 ,J95,0.1,0.2,0.223606797749979
4199,4199,6/23/2022,2022-M38 ,H21,0.2,0.4,0.447213595499958
4201,4201,6/23/2022,2022-M38 ,J95,0.3,0.1,0.3162277660168379
4202,4202,6/23/2022,2022-M38 ,654,0.1,0.1,0.1414213562373095
4204,4204,6/23/2022,2022-M38 ,J95,0.2,0.2,0.282842712474619
4205,4205,6/23/2022,2022-M38 ,654,0.0,0.2,0.2
4208,4208,6/23/2022,2022-M38 ,654,0.0,0.1,0.1
4209,4209,6/23/2022,2022-M38 ,L01,0.4,0.1,0.4123105625617661
4210,4210,6/23/2022,2022-M38 ,J95,0.3,0.4,0.5
4211,4211,6/23/2022,2022-M38 ,654,0.1,0.1,0.1414213562373095
4212,4212,6/23/2022,2022-M38 ,L01,0.4,0.1,0.4123105625617661
4214,4214,6/23/2022,2022-M38 ,T08,1.1,2.9,3.1016124838541645
4215,4215,6/23/2022,2022-M38 ,L01,0.3,0.3,0.4242640687119285
4217,4217,6/23/2022,2022-M38 ,T08,1.4,1.1,1.7804493814764857
4218,4218,6/23/2022,2022-M38 ,L01,0.3,0.3,0.4242640687119285
4220,4220,6/23/2022,2022-M38 ,T08,0.9,0.0,0.9
4222,4222,6/23/2022,2022-M38 ,I93,0.0,0.4,0.4
4223,4223,6/23/2022,2022-M38 ,T08,0.3,0.3,0.4242640687119285
4224,4224,6/23/2022,2022-M38 ,L01,0.0,0.1,0.1
4225,4225,6/23/2022,2022-M38 ,I93,0.1,0.3,0.3162277660168379
4231,4231,6/23/2022,2022-M38 ,I93,0.3,0.0,0.3
4239,4239,6/23/2022,2022-M38 ,H21,0.2,0.1,0.223606797749979
4242,4242,6/23/2022,2022-M38 ,H21,0.1,0.0,0.1
4244,4244,6/23/2022,2022-M39 ,I93,0.5,0.4,0.6403124237432849
4247,4247,6/23/2022,2022-M39 ,104,0.4,0.1,0.4123105625617661
4251,4251,6/23/2022,2022-M39 ,958,1.0,0.5,1.118033988749895
4257,4257,6/23/2022,2022-M39 ,958,0.1,0.6,0.6082762530298219
4263,4263,6/23/2022,2022-M39 ,958,0.6,0.1,0.6082762530298219
4265,4265,6/23/2022,2022-M39 ,H21,0.2,0.1,0.223606797749979
4268,4268,6/23/2022,2022-M39 ,H21,0.1,0.0,0.1
4270,4270,6/23/2022,2022-M39 ,J95,0.1,0.5,0.5099019513592785
4274,4274,6/23/2022,2022-M39 ,H21,0.2,0.2,0.282842712474619
4275,4275,6/23/2022,2022-M39 ,L01,0.7,0.1,0.7071067811865475
4276,4276,6/23/2022,2022-M39 ,J95,0.4,0.6,0.7211102550927979
4277,4277,6/23/2022,2022-M39 ,H21,0.3,0.1,0.3162277660168379
4278,4278,6/23/2022,2022-M39 ,L01,0.1,0.1,0.1414213562373095
4280,4280,6/23/2022,2022-M39 ,654,0.1,0.0,0.1
4282,4282,6/23/2022,2022-M39 ,104,0.7,0.0,0.7
4283,4283,6/23/2022,2022-M39 ,654,0.1,0.1,0.1414213562373095
4284,4284,6/23/2022,2022-M39 ,L01,0.7,0.3,0.7615773105863908
4285,4285,6/23/2022,2022-M39 ,J95,0.3,0.1,0.3162277660168379
4287,4287,6/23/2022,2022-M39 ,H21,0.1,0.1,0.1414213562373095
4288,4288,6/23/2022,2022-M39 ,I93,0.3,0.3,0.4242640687119285
4290,4290,6/23/2022,2022-M39 ,H21,0.2,0.1,0.223606797749979
4291,4291,6/23/2022,2022-M39 ,J95,0.4,0.3,0.5
4293,4293,6/23/2022,2022-M39 ,H21,0.0,0.1,0.1
4294,4294,6/23/2022,2022-M39 ,I93,0.1,0.1,0.1414213562373095
4296,4296,6/23/2022,2022-M39 ,104,0.2,0.1,0.223606797749979
4298,4298,6/24/2022,2022-M60 ,F52,0.2,0.0,0.2
4300,4300,6/24/2022,2022-M60 ,654,0.1,0.0,0.1
4301,4301,6/24/2022,2022-M60 ,F52,0.2,0.1,0.223606797749979
4303,4303,6/24/2022,2022-M60 ,654,0.0,0.2,0.2
4304,4304,6/24/2022,2022-M60 ,F52,0.1,0.1,0.1414213562373095
4306,4306,6/24/2022,2022-M60 ,654,0.2,0.1,0.223606797749979
4307,4307,6/24/2022,2022-M60 ,F52,0.1,0.0,0.1
4308,4308,6/24/2022,2022-M60 ,H21,0.1,0.2,0.223606797749979
4309,4309,6/24/2022,2022-M60 ,654,0.2,0.1,0.223606797749979
4310,4310,6/24/2022,2022-M60 ,F52,0.3,0.1,0.3162277660168379
4311,4311,6/24/2022,2022-M60 ,H21,0.1,0.0,0.1
4312,4312,6/24/2022,2022-M60 ,654,0.1,0.0,0.1
4313,4313,6/24/2022,2022-M60 ,F52,0.2,0.1,0.223606797749979
4314,4314,6/24/2022,2022-M60 ,H21,0.2,0.1,0.223606797749979
4315,4315,6/24/2022,2022-M60 ,654,0.2,0.0,0.2
4316,4316,6/25/2022,2022-M69 ,F52,0.2,0.3,0.3605551275463989
4317,4317,6/25/2022,2022-M69 ,L01,0.9,0.3,0.9486832980505138
4319,4319,6/25/2022,2022-M69 ,F52,0.2,0.3,0.3605551275463989
4320,4320,6/25/2022,2022-M69 ,L01,0.4,0.1,0.4123105625617661
4323,4323,6/25/2022,2022-M69 ,L01,0.2,0.3,0.3605551275463989
4324,4324,6/25/2022,2022-M69 ,H36,0.7,0.0,0.7
4326,4326,6/25/2022,2022-M69 ,L01,0.1,0.1,0.1414213562373095
4327,4327,6/25/2022,2022-M69 ,H36,0.3,0.3,0.4242640687119285
4329,4329,6/25/2022,2022-M69 ,L01,0.1,0.4,0.4123105625617661
4330,4330,6/25/2022,2022-M69 ,H36,0.3,0.3,0.4242640687119285
4332,4332,6/25/2022,2022-M69 ,I93,0.0,0.1,0.1
4333,4333,6/25/2022,2022-M69 ,654,0.0,0.0,0.0
4335,4335,6/25/2022,2022-M69 ,I93,0.2,0.1,0.223606797749979
4336,4336,6/25/2022,2022-M69 ,654,0.0,0.0,0.0
4338,4338,6/25/2022,2022-M69 ,I93,0.0,0.6,0.6
4339,4339,6/25/2022,2022-M69 ,654,0.1,0.1,0.1414213562373095
4342,4342,6/26/2022,2022-M75 ,G96,0.0,0.1,0.1
4343,4343,6/26/2022,2022-M75 ,I52,0.1,0.1,0.1414213562373095
4344,4344,6/26/2022,2022-M75 ,654,0.0,0.0,0.0
4345,4345,6/26/2022,2022-M75 ,G96,0.0,0.0,0.0
4346,4346,6/26/2022,2022-M75 ,I52,0.0,0.1,0.1
4347,4347,6/26/2022,2022-M75 ,654,0.0,0.0,0.0
4348,4348,6/26/2022,2022-M75 ,G96,0.0,0.2,0.2
4349,4349,6/26/2022,2022-M75 ,I52,0.0,0.0,0.0
4350,4350,6/26/2022,2022-M75 ,654,0.1,0.1,0.1414213562373095
4351,4351,6/26/2022,2022-M75 ,H21,0.0,0.4,0.4
4352,4352,6/26/2022,2022-M75 ,H21,0.1,0.3,0.3162277660168379
4353,4353,6/26/2022,2022-M75 ,204,0.1,0.1,0.1414213562373095
4354,4354,6/26/2022,2022-M75 ,H21,0.3,0.1,0.3162277660168379
4355,4355,6/26/2022,2022-M75 ,H21,0.0,0.0,0.0
4356,4356,6/26/2022,2022-M75 ,204,0.1,0.1,0.1414213562373095
4357,4357,6/26/2022,2022-M75 ,H21,0.4,0.6,0.7211102550927979
4358,4358,6/26/2022,2022-M75 ,H21,0.1,0.1,0.1414213562373095
4359,4359,6/26/2022,2022-M75 ,I52,0.3,0.1,0.3162277660168379
4360,4360,6/26/2022,2022-M75 ,654,0.1,0.0,0.1
4361,4361,6/26/2022,2022-M79 ,F52,0.1,0.4,0.4123105625617661
4362,4362,6/26/2022,2022-M79 ,F52,0.1,0.2,0.223606797749979
4363,4363,6/26/2022,2022-M79 ,654,0.1,0.1,0.1414213562373095
4364,4364,6/26/2022,2022-M79 ,F52,0.0,0.4,0.4
4365,4365,6/26/2022,2022-M79 ,F52,0.1,0.1,0.1414213562373095
4366,4366,6/26/2022,2022-M79 ,654,0.0,0.0,0.0
4367,4367,6/26/2022,2022-M79 ,F52,0.0,0.3,0.3
4369,4369,6/26/2022,2022-M79 ,654,0.0,0.0,0.0
4370,4370,6/26/2022,2022-M79 ,F52,0.1,0.1,0.1414213562373095
4372,4372,6/26/2022,2022-M79 ,654,0.1,0.1,0.1414213562373095
4373,4373,6/26/2022,2022-M79 ,F52,0.0,0.7,0.7
4375,4375,6/26/2022,2022-M79 ,654,0.1,0.1,0.1414213562373095
4376,4376,6/26/2022,2022-M80 ,G96,0.2,0.4,0.447213595499958
4377,4377,6/26/2022,2022-M80 ,F52,0.1,0.1,0.1414213562373095
4378,4378,6/26/2022,2022-M80 ,568,0.0,0.0,0.0
4379,4379,6/26/2022,2022-M80 ,G96,0.2,0.4,0.447213595499958
4380,4380,6/26/2022,2022-M80 ,F52,0.0,0.2,0.2
4381,4381,6/26/2022,2022-M80 ,654,0.2,0.6,0.6324555320336759
4382,4382,6/26/2022,2022-M80 ,F52,0.0,0.1,0.1
4383,4383,6/26/2022,2022-M80 ,F52,0.1,0.0,0.1
4384,4384,6/26/2022,2022-M80 ,654,0.1,0.3,0.3162277660168379
4385,4385,6/26/2022,2022-M80 ,F52,0.1,0.0,0.1
4386,4386,6/26/2022,2022-M80 ,568,0.0,0.0,0.0
4387,4387,6/26/2022,2022-M80 ,654,0.0,0.1,0.1
4388,4388,6/26/2022,2022-M80 ,F52,0.0,0.1,0.1
4389,4389,6/26/2022,2022-M80 ,568,0.0,0.0,0.0
4390,4390,6/26/2022,2022-M80 ,654,0.2,0.1,0.223606797749979
4391,4391,6/28/2022,2022-M89 ,F52,0.4,0.0,0.4
4392,4392,6/28/2022,2022-M89 ,654,0.1,0.0,0.1
4393,4393,6/28/2022,2022-M89 ,654,0.0,0.0,0.0
4394,4394,6/28/2022,2022-M89 ,F52,0.0,0.0,0.0
4395,4395,6/28/2022,2022-M89 ,654,0.1,0.0,0.1
4396,4396,6/28/2022,2022-M89 ,654,0.1,0.0,0.1
4397,4397,6/28/2022,2022-M89 ,F52,0.1,0.0,0.1
4398,4398,6/28/2022,2022-M89 ,654,0.1,0.0,0.1
4399,4399,6/28/2022,2022-M89 ,807,0.1,0.1,0.1414213562373095
4400,4400,6/28/2022,2022-M89 ,F52,0.0,0.0,0.0
4401,4401,6/28/2022,2022-M89 ,H21,0.3,0.3,0.4242640687119285
4402,4402,6/28/2022,2022-M89 ,807,0.1,0.1,0.1414213562373095
4403,4403,6/28/2022,2022-M89 ,568,0.0,0.0,0.0
4404,4404,6/28/2022,2022-M89 ,H21,0.3,0.3,0.4242640687119285
4405,4405,6/28/2022,2022-M89 ,807,0.1,0.0,0.1
4406,4406,6/28/2022,2022-M89 ,568,0.0,0.0,0.0
4407,4407,6/28/2022,2022-M89 ,H21,0.3,0.1,0.3162277660168379
4408,4408,6/28/2022,2022-M89 ,H21,0.1,0.2,0.223606797749979
4409,4409,6/28/2022,2022-M89 ,568,0.0,0.0,0.0
4410,4410,6/28/2022,2022-M89 ,654,0.3,0.3,0.4242640687119285
4411,4411,6/28/2022,2022-M89 ,H21,0.3,0.1,0.3162277660168379
4412,4412,6/28/2022,2022-M90 ,F52,0.1,0.1,0.1414213562373095
4413,4413,6/28/2022,2022-M90 ,568,0.0,0.0,0.0
4414,4414,6/28/2022,2022-M90 ,H21,1.2,0.6,1.3416407864998738
4415,4415,6/28/2022,2022-M90 ,F52,0.2,0.1,0.223606797749979
4416,4416,6/28/2022,2022-M90 ,H21,0.3,0.1,0.3162277660168379
4417,4417,6/28/2022,2022-M90 ,H21,1.4,0.9,1.6643316977093237
4418,4418,6/28/2022,2022-M90 ,F52,0.1,0.0,0.1
4419,4419,6/28/2022,2022-M90 ,H21,0.2,0.2,0.282842712474619
4420,4420,6/28/2022,2022-M90 ,H21,1.2,0.7,1.3892443989449803
4421,4421,6/28/2022,2022-M90 ,F52,0.1,0.1,0.1414213562373095
4422,4422,6/28/2022,2022-M90 ,H21,0.1,0.3,0.3162277660168379
4423,4423,6/28/2022,2022-M90 ,654,0.1,0.1,0.1414213562373095
4424,4424,6/28/2022,2022-M90 ,F52,0.2,0.4,0.447213595499958
4425,4425,6/28/2022,2022-M90 ,H21,0.1,0.3,0.3162277660168379
4426,4426,6/28/2022,2022-M90 ,654,0.1,0.0,0.1
4427,4427,6/28/2022,2022-M90 ,568,0.0,0.0,0.0
4428,4428,6/28/2022,2022-M90 ,H21,0.1,0.2,0.223606797749979
4429,4429,6/28/2022,2022-M90 ,654,0.1,0.1,0.1414213562373095
4430,4430,6/28/2022,2022-M90 ,568,0.0,0.0,0.0
4431,4431,6/28/2022,2022-M90 ,H21,0.4,0.7,0.8062257748298549
4432,4432,6/28/2022,2022-M91 ,F52,0.0,0.1,0.1
4433,4433,6/28/2022,2022-M91 ,H21,0.1,0.2,0.223606797749979
4434,4434,6/28/2022,2022-M91 ,104,0.2,0.8,0.8246211251235323
4435,4435,6/28/2022,2022-M91 ,F52,0.1,0.1,0.1414213562373095
4436,4436,6/28/2022,2022-M91 ,H36,0.3,0.3,0.4242640687119285
4437,4437,6/28/2022,2022-M91 ,104,1.0,0.4,1.077032961426901
4438,4438,6/28/2022,2022-M91 ,F52,0.1,0.0,0.1
4439,4439,6/28/2022,2022-M91 ,H21,0.3,0.6,0.6708203932499369
4441,4441,6/28/2022,2022-M91 ,104,0.1,0.1,0.1414213562373095
4442,4442,6/28/2022,2022-M91 ,654,0.0,0.0,0.0
4443,4443,6/28/2022,2022-M91 ,J95,0.3,0.3,0.4242640687119285
4444,4444,6/28/2022,2022-M91 ,104,0.0,0.1,0.1
4445,4445,6/28/2022,2022-M91 ,654,0.0,0.0,0.0
4446,4446,6/28/2022,2022-M91 ,J95,0.1,0.4,0.4123105625617661
4447,4447,6/28/2022,2022-M91 ,L01,0.2,0.6,0.6324555320336759
4448,4448,6/28/2022,2022-M91 ,654,0.0,0.1,0.1
4449,4449,6/28/2022,2022-M91 ,H21,0.3,0.3,0.4242640687119285
4450,4450,6/28/2022,2022-M91 ,L01,0.3,0.6,0.6708203932499369
4452,4452,6/28/2022,2022-M91 ,H21,0.2,0.3,0.3605551275463989
4453,4453,6/28/2022,2022-M91 ,L01,0.1,0.1,0.1414213562373095
4455,4455,6/28/2022,2022-M91 ,H21,0.3,0.1,0.3162277660168379
4456,4456,6/28/2022,2022-M91 ,L01,0.0,0.2,0.2
4458,4458,6/28/2022,2022-M91 ,654,0.1,0.1,0.1414213562373095
4459,4459,6/28/2022,2022-M91 ,L01,0.1,0.3,0.3162277660168379
4461,4461,6/28/2022,2022-M91 ,654,0.1,0.2,0.223606797749979
4462,4462,6/28/2022,2022-M91 ,H36,0.2,0.2,0.282842712474619
4464,4464,6/28/2022,2022-M91 ,654,0.1,0.0,0.1
4465,4465,6/28/2022,2022-M91 ,H21,0.1,0.1,0.1414213562373095
4467,4467,6/28/2022,2022-M91 ,H36,0.2,0.2,0.282842712474619
4469,4469,6/28/2022,2022-M95 ,F52,0.0,0.1,0.1
4470,4470,6/28/2022,2022-M95 ,H21,0.2,0.2,0.282842712474619
4471,4471,6/28/2022,2022-M95 ,H21,1.8,0.9,2.012461179749811
4472,4472,6/28/2022,2022-M95 ,F52,0.0,0.1,0.1
4473,4473,6/28/2022,2022-M95 ,H21,0.0,0.2,0.2
4474,4474,6/28/2022,2022-M95 ,H21,2.1,0.6,2.184032966784156
4475,4475,6/28/2022,2022-M95 ,F52,0.1,0.0,0.1
4476,4476,6/28/2022,2022-M95 ,568,0.0,0.0,0.0
4477,4477,6/28/2022,2022-M95 ,654,0.0,0.1,0.1
4479,4479,6/28/2022,2022-M95 ,568,0.0,0.0,0.0
4480,4480,6/28/2022,2022-M95 ,654,0.0,0.0,0.0
4482,4482,6/28/2022,2022-M95 ,568,0.0,0.1,0.1
4483,4483,6/28/2022,2022-M95 ,654,0.1,0.0,0.1
4484,4484,6/28/2022,2022-M95 ,H21,0.2,0.2,0.282842712474619
4485,4485,6/28/2022,2022-M95 ,H21,1.9,0.6,1.9924858845171276
4486,4486,6/28/2022,2022-M95 ,654,0.0,0.0,0.0
4487,4487,6/30/2022,2022-M106,F52,0.1,0.1,0.1414213562373095
4488,4488,6/30/2022,2022-M106,H21,0.0,0.2,0.2
4489,4489,6/30/2022,2022-M106,I93,0.4,0.3,0.5
4490,4490,6/30/2022,2022-M106,F52,0.1,0.0,0.1
4491,4491,6/30/2022,2022-M106,H36,0.9,0.5,1.0295630140987
4493,4493,6/30/2022,2022-M106,F52,0.0,0.0,0.0
4494,4494,6/30/2022,2022-M106,H36,0.7,0.0,0.7
4496,4496,6/30/2022,2022-M106,F52,0.0,0.1,0.1
4497,4497,6/30/2022,2022-M106,H36,0.0,0.3,0.3
4500,4500,6/30/2022,2022-M106,654,0.0,0.2,0.2
4501,4501,6/30/2022,2022-M106,H21,0.0,0.0,0.0
4503,4503,6/30/2022,2022-M106,654,0.1,0.2,0.223606797749979
4504,4504,6/30/2022,2022-M106,H21,0.0,0.4,0.4
4505,4505,6/30/2022,2022-M106,L01,0.6,0.0,0.6
4506,4506,6/30/2022,2022-M106,654,0.0,0.1,0.1
4507,4507,6/30/2022,2022-M106,H21,0.0,0.3,0.3
4508,4508,6/30/2022,2022-M106,L01,0.3,0.1,0.3162277660168379
4510,4510,6/30/2022,2022-M106,H21,0.0,0.2,0.2
4511,4511,6/30/2022,2022-M106,L01,0.2,0.5,0.5385164807134505
4513,4513,6/30/2022,2022-M106,H21,0.1,0.4,0.4123105625617661
4514,4514,6/30/2022,2022-M106,L01,0.2,0.6,0.6324555320336759
4516,4516,6/30/2022,2022-M106,104,0.5,0.2,0.5385164807134505
4519,4519,6/30/2022,2022-M106,104,0.1,0.8,0.806225774829855
4521,4521,6/30/2022,2022-M106,I93,0.2,0.2,0.282842712474619
4522,4522,6/30/2022,2022-M106,104,0.1,0.8,0.806225774829855
4525,4525,6/30/2022,2022-M106,H21,0.1,0.1,0.1414213562373095
4526,4526,6/30/2022,2022-M106,H21,0.1,0.4,0.4123105625617661
4527,4527,6/30/2022,2022-M106,I93,0.3,0.1,0.3162277660168379
4528,4528,6/30/2022,2022-M106,H21,0.0,0.4,0.4
4529,4529,6/30/2022,2022-M107,F52,0.0,0.1,0.1
4530,4530,6/30/2022,2022-M107,H21,0.0,0.2,0.2
4531,4531,6/30/2022,2022-M107,H21,0.2,0.4,0.447213595499958
4532,4532,6/30/2022,2022-M107,F52,0.1,0.1,0.1414213562373095
4533,4533,6/30/2022,2022-M107,H21,0.0,0.2,0.2
4534,4534,6/30/2022,2022-M107,H21,0.1,0.5,0.5099019513592785
4535,4535,6/30/2022,2022-M107,F52,0.0,0.0,0.0
4536,4536,6/30/2022,2022-M107,H21,0.5,0.0,0.5
4537,4537,6/30/2022,2022-M107,H21,0.2,0.2,0.282842712474619
4538,4538,6/30/2022,2022-M107,L01,0.6,0.4,0.7211102550927979
4539,4539,6/30/2022,2022-M107,H36,1.0,0.1,1.004987562112089
4540,4540,6/30/2022,2022-M107,654,0.2,0.2,0.282842712474619
4541,4541,6/30/2022,2022-M107,L01,0.1,0.8,0.806225774829855
4542,4542,6/30/2022,2022-M107,H36,0.2,0.3,0.3605551275463989
4543,4543,6/30/2022,2022-M107,654,0.1,0.2,0.223606797749979
4544,4544,6/30/2022,2022-M107,L01,0.1,0.3,0.3162277660168379
4545,4545,6/30/2022,2022-M107,H36,0.8,0.1,0.806225774829855
4546,4546,6/30/2022,2022-M107,654,0.0,0.3,0.3
4547,4547,6/30/2022,2022-M107,807,0.2,0.1,0.223606797749979
4548,4548,6/30/2022,2022-M107,I93,1.2,0.4,1.2649110640673518
4549,4549,6/30/2022,2022-M107,H21,0.2,0.3,0.3605551275463989
4550,4550,6/30/2022,2022-M107,807,0.0,0.2,0.2
4551,4551,6/30/2022,2022-M107,I93,0.3,0.1,0.3162277660168379
4552,4552,6/30/2022,2022-M107,H21,0.1,0.1,0.1414213562373095
4553,4553,6/30/2022,2022-M107,807,0.0,0.1,0.1
4554,4554,6/30/2022,2022-M107,958,1.6,1.2,2.0
4555,4555,6/30/2022,2022-M107,H21,0.2,0.0,0.2
4556,4556,6/30/2022,2022-M107,H21,0.1,0.0,0.1
4557,4557,6/30/2022,2022-M107,958,0.7,0.2,0.7280109889280517
4558,4558,6/30/2022,2022-M107,H21,0.3,0.2,0.3605551275463989
4559,4559,6/30/2022,2022-M107,958,0.2,0.8,0.8246211251235323
4562,4562,6/30/2022,2022-M110,654,0.2,0.1,0.223606797749979
4565,4565,6/30/2022,2022-M110,654,0.1,0.3,0.3162277660168379
4568,4568,6/30/2022,2022-M110,L01,0.9,0.2,0.9219544457292888
4571,4571,6/30/2022,2022-M110,L01,0.2,0.5,0.5385164807134505
4573,4573,6/30/2022,2022-M110,654,0.1,0.0,0.1
4575,4575,6/30/2022,2022-M110,654,0.3,0.4,0.5
4576,4576,7/1/2022,2022-N04 ,F52,0.3,0.2,0.3605551275463989
4577,4577,7/1/2022,2022-N04 ,807,0.0,0.4,0.4
4578,4578,7/1/2022,2022-N04 ,958,0.1,0.2,0.223606797749979
4579,4579,7/1/2022,2022-N04 ,F52,0.4,0.2,0.447213595499958
4580,4580,7/1/2022,2022-N04 ,H21,0.1,0.3,0.3162277660168379
4581,4581,7/1/2022,2022-N04 ,I93,0.5,0.6,0.7810249675906654
4582,4582,7/1/2022,2022-N04 ,F52,0.3,0.1,0.3162277660168379
4583,4583,7/1/2022,2022-N04 ,H21,0.2,0.0,0.2
4584,4584,7/1/2022,2022-N04 ,958,0.5,0.6,0.7810249675906654
4585,4585,7/1/2022,2022-N04 ,F52,0.2,0.0,0.2
4586,4586,7/1/2022,2022-N04 ,H21,0.2,0.0,0.2
4587,4587,7/1/2022,2022-N04 ,I93,0.0,0.3,0.3
4588,4588,7/1/2022,2022-N04 ,F52,0.0,0.1,0.1
4589,4589,7/1/2022,2022-N04 ,H36,0.3,0.5,0.58309518948453
4590,4590,7/1/2022,2022-N04 ,I93,0.0,0.4,0.4
4591,4591,7/1/2022,2022-N04 ,L01,0.2,0.1,0.223606797749979
4592,4592,7/1/2022,2022-N04 ,H36,0.1,0.1,0.1414213562373095
4593,4593,7/1/2022,2022-N04 ,I93,0.2,0.3,0.3605551275463989
4594,4594,7/1/2022,2022-N04 ,L01,1.0,0.0,1.0
4595,4595,7/1/2022,2022-N04 ,H36,0.2,0.1,0.223606797749979
4597,4597,7/1/2022,2022-N04 ,L01,1.2,0.9,1.5
4598,4598,7/1/2022,2022-N04 ,654,0.0,0.1,0.1
4600,4600,7/1/2022,2022-N04 ,L01,0.6,0.9,1.0816653826391966
4601,4601,7/1/2022,2022-N04 ,654,0.1,0.1,0.1414213562373095
4603,4603,7/1/2022,2022-N04 ,C95,0.3,0.9,0.9486832980505138
4604,4604,7/1/2022,2022-N04 ,I52,0.2,0.5,0.5385164807134505
4605,4605,7/1/2022,2022-N04 ,H21,0.0,0.1,0.1
4606,4606,7/1/2022,2022-N04 ,C95,1.2,0.1,1.2041594578792296
4607,4607,7/1/2022,2022-N04 ,I52,0.1,0.2,0.223606797749979
4608,4608,7/1/2022,2022-N04 ,H21,0.0,0.2,0.2
4609,4609,7/1/2022,2022-N04 ,807,0.1,0.1,0.1414213562373095
4610,4610,7/1/2022,2022-N04 ,I52,0.2,0.1,0.223606797749979
4611,4611,7/1/2022,2022-N04 ,H21,0.2,0.3,0.3605551275463989
4612,4612,7/1/2022,2022-N04 ,807,0.8,0.7,1.063014581273465
4613,4613,7/1/2022,2022-N04 ,958,0.5,0.6,0.7810249675906654
4614,4614,7/1/2022,2022-N06 ,F52,0.1,0.1,0.1414213562373095
4615,4615,7/1/2022,2022-N06 ,F52,0.3,0.0,0.3
4616,4616,7/1/2022,2022-N06 ,654,0.0,0.1,0.1
4617,4617,7/1/2022,2022-N06 ,F52,0.0,0.1,0.1
4618,4618,7/1/2022,2022-N06 ,807,0.2,0.1,0.223606797749979
4619,4619,7/1/2022,2022-N06 ,654,0.1,0.1,0.1414213562373095
4620,4620,7/1/2022,2022-N06 ,F52,0.1,0.1,0.1414213562373095
4621,4621,7/1/2022,2022-N06 ,807,0.1,0.1,0.1414213562373095
4622,4622,7/1/2022,2022-N06 ,807,0.0,0.2,0.2
4623,4623,7/1/2022,2022-N06 ,F52,0.1,0.1,0.1414213562373095
4624,4624,7/1/2022,2022-N06 ,807,0.0,0.0,0.0
4625,4625,7/1/2022,2022-N06 ,807,0.0,0.4,0.4
4626,4626,7/1/2022,2022-N06 ,F52,0.0,0.0,0.0
4627,4627,7/1/2022,2022-N06 ,H21,0.1,0.1,0.1414213562373095
4628,4628,7/1/2022,2022-N06 ,807,0.1,0.0,0.1
4629,4629,7/1/2022,2022-N06 ,F52,0.1,0.1,0.1414213562373095
4630,4630,7/1/2022,2022-N06 ,H21,0.1,0.1,0.1414213562373095
4631,4631,7/1/2022,2022-N06 ,H21,0.1,0.0,0.1
4632,4632,7/1/2022,2022-N06 ,F52,0.1,0.3,0.3162277660168379
4633,4633,7/1/2022,2022-N06 ,H21,0.2,0.2,0.282842712474619
4634,4634,7/1/2022,2022-N06 ,H21,0.1,0.3,0.3162277660168379
4635,4635,7/1/2022,2022-N06 ,F52,0.4,0.1,0.4123105625617661
4636,4636,7/1/2022,2022-N06 ,654,0.0,0.2,0.2
4637,4637,7/1/2022,2022-N06 ,H21,0.2,0.4,0.447213595499958
4638,4638,7/1/2022,2022-N08 ,F52,0.0,0.2,0.2
4639,4639,7/1/2022,2022-N08 ,958,0.5,0.5,0.7071067811865476
4640,4640,7/1/2022,2022-N08 ,H21,0.3,0.1,0.3162277660168379
4641,4641,7/1/2022,2022-N08 ,F52,0.1,0.2,0.223606797749979
4642,4642,7/1/2022,2022-N08 ,104,0.0,0.1,0.1
4643,4643,7/1/2022,2022-N08 ,H21,0.3,0.4,0.5
4644,4644,7/1/2022,2022-N08 ,F52,0.1,0.1,0.1414213562373095
4646,4646,7/1/2022,2022-N08 ,H21,0.2,0.3,0.3605551275463989
4647,4647,7/1/2022,2022-N08 ,L01,0.0,0.5,0.5
4649,4649,7/1/2022,2022-N08 ,H21,0.2,0.2,0.282842712474619
4650,4650,7/1/2022,2022-N08 ,L01,0.1,0.5,0.5099019513592785
4652,4652,7/1/2022,2022-N08 ,H21,0.5,0.1,0.5099019513592785
4653,4653,7/1/2022,2022-N08 ,L01,0.3,0.3,0.4242640687119285
4654,4654,7/1/2022,2022-N08 ,I93,0.0,0.1,0.1
4655,4655,7/1/2022,2022-N08 ,654,0.1,0.0,0.1
4656,4656,7/1/2022,2022-N08 ,L01,0.5,0.1,0.5099019513592785
4657,4657,7/1/2022,2022-N08 ,I93,0.1,0.2,0.223606797749979
4658,4658,7/1/2022,2022-N08 ,654,0.0,0.0,0.0
4659,4659,7/1/2022,2022-N08 ,L01,0.3,0.8,0.8544003745317532
4660,4660,7/1/2022,2022-N08 ,I93,0.1,0.2,0.223606797749979
4662,4662,7/1/2022,2022-N08 ,104,0.6,0.0,0.6
