,Unnamed: 0,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Diagonal Residual
14168,14168,10/25/2022,2022-U250,654,0.1,0.0,0.005
14193,14193,10/26/2022,2022-U280,654,0.0,0.1,0.005
14196,14196,10/26/2022,2022-U280,654,0.0,0.1,0.005
14199,14199,10/26/2022,2022-U280,654,0.0,0.2,0.02
14205,14205,10/27/2022,2022-U290,654,0.0,0.1,0.005
14208,14208,10/27/2022,2022-U290,654,0.1,0.1,0.01
14224,14224,10/27/2022,2022-U290,654,0.0,0.3,0.045
14230,14230,10/29/2022,2022-U348,654,0.0,0.1,0.005
14233,14233,10/29/2022,2022-U348,654,0.1,0.2,0.025
14250,14250,10/29/2022,2022-U348,654,0.1,0.1,0.01
