Date,Bulletin,Obs Code,Residual RA,Residual Dec
9/3/2022,2022-R57 ,858,0.3,0.3
9/3/2022,2022-R57 ,L01,0.2,0.5
9/3/2022,2022-R57 ,Y00,0.0,0.2
9/3/2022,2022-R57 ,858,0.1,0.1
9/3/2022,2022-R57 ,L01,0.4,0.6
9/3/2022,2022-R57 ,595,0.3,0.4
9/3/2022,2022-R57 ,858,0.2,0.2
9/3/2022,2022-R57 ,L01,0.1,0.6
9/3/2022,2022-R57 ,958,0.2,0.0
9/3/2022,2022-R57 ,734,0.4,0.6
9/3/2022,2022-R57 ,G02,1.3,0.4
9/3/2022,2022-R57 ,Y00,0.0,0.0
9/3/2022,2022-R57 ,734,0.4,0.7
9/3/2022,2022-R57 ,I93,0.2,0.6
9/3/2022,2022-R57 ,Y00,0.1,0.0
9/3/2022,2022-R57 ,734,0.4,0.6
9/3/2022,2022-R57 ,G02,1.3,0.3
9/3/2022,2022-R57 ,958,0.1,0.7
9/3/2022,2022-R57 ,734,0.5,0.5
9/3/2022,2022-R57 ,I93,0.3,0.6
9/3/2022,2022-R57 ,958,0.3,0.3
9/3/2022,2022-R57 ,734,0.1,0.3
9/3/2022,2022-R57 ,L47,0.1,1.4
9/3/2022,2022-R57 ,Z80,1.0,0.6
9/3/2022,2022-R57 ,734,0.0,0.4
9/3/2022,2022-R57 ,L47,1.0,1.3
9/3/2022,2022-R57 ,Z80,0.6,0.3
9/3/2022,2022-R57 ,734,0.2,0.6
9/3/2022,2022-R57 ,I93,0.4,0.6
9/3/2022,2022-R57 ,Z80,0.1,0.2
9/3/2022,2022-R57 ,654,0.2,0.0
9/3/2022,2022-R57 ,G02,1.2,0.1
9/3/2022,2022-R57 ,807,0.3,0.0
9/3/2022,2022-R57 ,654,0.1,0.0
9/3/2022,2022-R57 ,I93,0.4,0.5
9/3/2022,2022-R57 ,807,0.2,0.0
9/3/2022,2022-R57 ,654,0.2,0.0
9/3/2022,2022-R58 ,F51,0.0,0.0
9/3/2022,2022-R58 ,658,0.8,0.9
9/3/2022,2022-R58 ,I93,0.2,0.1
9/3/2022,2022-R58 ,F51,0.0,0.0
9/3/2022,2022-R58 ,658,0.6,0.7
9/3/2022,2022-R58 ,I93,0.2,0.2
9/3/2022,2022-R58 ,F51,0.0,0.0
9/3/2022,2022-R58 ,658,0.5,0.9
9/3/2022,2022-R58 ,I93,0.6,0.5
9/3/2022,2022-R58 ,L01,0.3,0.0
9/3/2022,2022-R58 ,658,0.0,0.6
9/3/2022,2022-R58 ,654,0.0,0.2
9/3/2022,2022-R58 ,L01,0.3,0.2
9/3/2022,2022-R58 ,658,0.3,0.5
9/3/2022,2022-R58 ,654,0.0,0.2
9/3/2022,2022-R58 ,L01,0.1,0.0
9/3/2022,2022-R58 ,I52,0.2,0.0
9/3/2022,2022-R58 ,654,0.0,0.0
9/3/2022,2022-R58 ,L01,0.2,0.1
9/3/2022,2022-R58 ,I52,0.0,0.0
9/3/2022,2022-R58 ,654,0.0,0.0
9/3/2022,2022-R58 ,L01,0.2,0.3
9/3/2022,2022-R58 ,I52,0.2,0.5
9/3/2022,2022-R58 ,568,0.1,0.0
9/3/2022,2022-R58 ,H21,0.0,0.0
9/3/2022,2022-R58 ,D29,0.1,0.7
9/3/2022,2022-R58 ,568,0.1,0.0
9/3/2022,2022-R58 ,H21,0.0,0.0
9/3/2022,2022-R58 ,D29,0.3,0.2
9/3/2022,2022-R58 ,H21,0.1,0.3
9/3/2022,2022-R58 ,D29,0.2,0.2
9/4/2022,2022-R75 ,F52,0.0,0.1
9/4/2022,2022-R75 ,I93,0.5,0.8
9/4/2022,2022-R75 ,654,0.3,0.0
9/4/2022,2022-R75 ,F52,0.0,0.2
9/4/2022,2022-R75 ,104,1.2,0.2
9/4/2022,2022-R75 ,654,0.2,0.0
9/4/2022,2022-R75 ,F52,0.0,0.1
9/4/2022,2022-R75 ,104,1.0,0.5
9/4/2022,2022-R75 ,568,0.0,0.1
9/4/2022,2022-R75 ,F51,0.0,0.0
9/4/2022,2022-R75 ,I93,0.5,0.9
9/4/2022,2022-R75 ,568,0.0,0.0
9/4/2022,2022-R75 ,F51,0.2,0.1
9/4/2022,2022-R75 ,958,0.6,0.2
9/4/2022,2022-R75 ,568,0.0,0.0
9/4/2022,2022-R75 ,958,0.2,1.3
9/4/2022,2022-R75 ,I93,0.1,0.4
9/4/2022,2022-R75 ,568,0.0,0.0
9/4/2022,2022-R76 ,F51,0.2,0.2
9/4/2022,2022-R76 ,807,0.3,0.1
9/4/2022,2022-R76 ,F51,0.3,0.2
9/4/2022,2022-R76 ,F51,0.0,0.1
9/4/2022,2022-R76 ,807,0.1,0.1
9/4/2022,2022-R76 ,F51,0.0,0.1
9/4/2022,2022-R76 ,F51,0.4,0.2
9/4/2022,2022-R76 ,807,0.1,0.2
9/4/2022,2022-R76 ,654,0.0,0.0
9/4/2022,2022-R76 ,F51,0.0,0.0
9/4/2022,2022-R76 ,568,0.0,0.1
9/4/2022,2022-R76 ,654,0.0,0.0
9/4/2022,2022-R76 ,F51,0.3,0.1
9/4/2022,2022-R76 ,568,0.0,0.1
9/4/2022,2022-R76 ,654,0.0,0.1
9/5/2022,2022-R82 ,F52,0.1,0.3
9/5/2022,2022-R82 ,Z41,0.1,0.6
9/5/2022,2022-R82 ,654,0.3,0.1
9/5/2022,2022-R82 ,F52,0.0,0.7
9/5/2022,2022-R82 ,Z41,0.9,1.3
9/5/2022,2022-R82 ,568,0.0,0.1
9/5/2022,2022-R82 ,F52,0.0,0.4
9/5/2022,2022-R82 ,K63,0.5,0.9
9/5/2022,2022-R82 ,654,0.0,0.1
9/5/2022,2022-R82 ,568,0.0,0.1
9/5/2022,2022-R82 ,K63,0.0,0.3
9/5/2022,2022-R82 ,568,0.0,0.1
9/5/2022,2022-R82 ,568,0.1,0.3
9/5/2022,2022-R82 ,K63,0.6,0.1
9/5/2022,2022-R82 ,568,0.0,0.1
9/5/2022,2022-R82 ,568,0.0,0.1
9/5/2022,2022-R82 ,I93,0.4,0.2
9/5/2022,2022-R82 ,L01,0.2,0.8
9/5/2022,2022-R82 ,F51,0.1,0.2
9/5/2022,2022-R82 ,I93,0.0,0.2
9/5/2022,2022-R82 ,L01,0.5,0.3
9/5/2022,2022-R82 ,F51,0.2,0.1
9/5/2022,2022-R82 ,I93,0.3,0.2
9/5/2022,2022-R82 ,L01,0.0,0.6
9/5/2022,2022-R82 ,958,0.1,0.9
9/5/2022,2022-R82 ,104,0.6,0.2
9/5/2022,2022-R82 ,L01,0.3,1.0
9/5/2022,2022-R82 ,958,0.1,0.2
9/5/2022,2022-R82 ,104,0.6,0.2
9/5/2022,2022-R82 ,K88,0.6,1.6
9/5/2022,2022-R82 ,958,0.9,1.1
9/5/2022,2022-R82 ,654,0.1,0.0
9/5/2022,2022-R82 ,K88,0.5,1.5
9/17/2022,2022-S05 ,703,0.2,0.0
9/17/2022,2022-S05 ,I93,0.1,0.0
9/17/2022,2022-S05 ,654,0.0,0.0
9/17/2022,2022-S05 ,703,1.1,0.5
9/17/2022,2022-S05 ,I93,0.4,0.1
9/17/2022,2022-S05 ,654,0.1,0.0
9/17/2022,2022-S05 ,703,0.5,0.1
9/17/2022,2022-S05 ,I93,0.5,0.1
9/17/2022,2022-S05 ,I52,0.1,0.1
9/17/2022,2022-S05 ,703,0.0,0.1
9/17/2022,2022-S05 ,W34,0.3,0.4
9/17/2022,2022-S05 ,T05,0.5,0.7
9/17/2022,2022-S05 ,703,1.8,1.4
9/17/2022,2022-S05 ,W34,0.2,0.3
9/17/2022,2022-S05 ,I52,0.1,0.2
9/17/2022,2022-S05 ,703,0.4,0.3
9/17/2022,2022-S05 ,W34,0.2,0.2
9/17/2022,2022-S05 ,I52,0.0,0.0
9/17/2022,2022-S05 ,703,0.4,0.1
9/17/2022,2022-S05 ,H36,0.1,0.3
9/17/2022,2022-S05 ,I52,0.0,0.0
9/17/2022,2022-S05 ,104,0.2,0.2
9/17/2022,2022-S05 ,H36,0.0,1.3
9/17/2022,2022-S05 ,654,0.1,0.1
9/17/2022,2022-S05 ,104,0.2,0.4
9/17/2022,2022-S05 ,H36,0.1,0.5
9/17/2022,2022-S05 ,T05,1.1,0.8
9/17/2022,2022-S05 ,104,0.4,0.4
9/17/2022,2022-S05 ,858,0.2,0.3
9/17/2022,2022-S05 ,T05,0.4,0.2
9/17/2022,2022-S05 ,203,0.0,0.1
9/17/2022,2022-S05 ,858,0.3,0.2
9/17/2022,2022-S05 ,T05,0.0,0.1
9/17/2022,2022-S05 ,203,0.1,0.1
9/17/2022,2022-S05 ,H21,0.2,0.0
9/17/2022,2022-S05 ,F51,0.0,0.1
9/17/2022,2022-S05 ,203,0.2,0.0
9/17/2022,2022-S05 ,H21,0.1,0.2
9/17/2022,2022-S05 ,F51,0.1,0.1
9/17/2022,2022-S05 ,L01,0.2,0.3
9/17/2022,2022-S05 ,H21,0.1,0.0
9/17/2022,2022-S05 ,F51,0.1,0.0
9/17/2022,2022-S05 ,204,0.1,0.1
9/17/2022,2022-S05 ,I22,0.0,0.1
9/17/2022,2022-S05 ,C43,0.3,0.4
9/17/2022,2022-S05 ,L01,0.1,0.2
9/17/2022,2022-S05 ,H21,0.1,0.3
9/17/2022,2022-S05 ,C43,0.5,0.4
9/17/2022,2022-S05 ,L01,0.1,0.1
9/17/2022,2022-S05 ,I22,0.1,0.2
9/17/2022,2022-S05 ,C43,0.7,0.6
9/17/2022,2022-S05 ,L01,0.0,0.1
9/17/2022,2022-S05 ,858,0.0,0.0
9/17/2022,2022-S05 ,K83,0.5,0.9
9/17/2022,2022-S05 ,L01,0.0,0.0
9/17/2022,2022-S05 ,H21,0.3,0.1
9/17/2022,2022-S05 ,C43,0.6,0.5
9/17/2022,2022-S05 ,204,0.3,0.1
9/17/2022,2022-S05 ,I22,0.2,0.0
9/17/2022,2022-S05 ,K83,0.5,0.7
9/17/2022,2022-S05 ,958,0.1,0.6
9/17/2022,2022-S05 ,I22,0.4,0.5
9/17/2022,2022-S05 ,Z80,0.4,0.1
9/17/2022,2022-S05 ,204,0.1,0.0
9/17/2022,2022-S05 ,I22,0.1,0.0
9/17/2022,2022-S05 ,Z99,0.2,0.1
9/17/2022,2022-S05 ,130,0.3,0.1
9/17/2022,2022-S05 ,V21,0.0,0.4
9/17/2022,2022-S05 ,Z99,0.1,0.0
9/17/2022,2022-S05 ,130,0.1,0.1
9/17/2022,2022-S05 ,V21,0.1,0.2
9/17/2022,2022-S05 ,Z99,0.7,0.0
9/17/2022,2022-S05 ,958,0.1,0.7
9/17/2022,2022-S05 ,V21,0.3,0.1
9/17/2022,2022-S05 ,Z80,0.7,0.2
9/17/2022,2022-S05 ,958,0.0,0.0
9/17/2022,2022-S05 ,V21,0.1,0.3
9/17/2022,2022-S05 ,Z80,0.5,0.3
9/17/2022,2022-S09 ,G96,0.1,0.2
9/17/2022,2022-S09 ,L01,0.1,0.0
9/17/2022,2022-S09 ,W34,0.7,0.0
9/17/2022,2022-S09 ,G96,0.1,0.1
9/17/2022,2022-S09 ,L01,0.1,0.1
9/17/2022,2022-S09 ,H36,0.4,0.3
9/17/2022,2022-S09 ,G96,0.1,0.1
9/17/2022,2022-S09 ,203,0.2,0.0
9/17/2022,2022-S09 ,H36,0.2,0.0
9/17/2022,2022-S09 ,G96,0.1,0.2
9/17/2022,2022-S09 ,203,0.1,0.1
9/17/2022,2022-S09 ,H21,0.0,0.1
9/17/2022,2022-S09 ,G96,0.0,0.1
9/17/2022,2022-S09 ,958,0.1,0.2
9/17/2022,2022-S09 ,H21,0.0,0.2
9/17/2022,2022-S09 ,G96,0.0,0.1
9/17/2022,2022-S09 ,958,0.9,0.1
9/17/2022,2022-S09 ,H21,0.4,0.0
9/17/2022,2022-S09 ,G96,0.0,0.0
9/17/2022,2022-S09 ,958,0.4,0.3
9/17/2022,2022-S09 ,I52,0.8,0.3
9/17/2022,2022-S09 ,G96,0.5,0.0
9/17/2022,2022-S09 ,204,0.2,0.3
9/17/2022,2022-S09 ,I52,0.1,0.7
9/17/2022,2022-S09 ,104,0.8,0.0
9/17/2022,2022-S09 ,204,0.3,0.2
9/17/2022,2022-S09 ,I52,0.8,0.2
9/17/2022,2022-S09 ,104,1.0,0.1
9/17/2022,2022-S09 ,I93,0.0,0.0
9/17/2022,2022-S09 ,654,0.0,0.0
9/17/2022,2022-S09 ,203,0.1,0.1
9/17/2022,2022-S09 ,I93,0.1,0.1
9/17/2022,2022-S09 ,654,0.0,0.1
9/17/2022,2022-S09 ,L01,0.3,0.2
9/17/2022,2022-S09 ,I93,0.3,0.1
9/17/2022,2022-S09 ,654,0.1,0.1
9/17/2022,2022-S09 ,L01,0.2,0.0
9/17/2022,2022-S09 ,W34,0.5,0.1
9/17/2022,2022-S09 ,654,0.2,0.1
9/17/2022,2022-S09 ,L01,0.0,0.1
9/17/2022,2022-S09 ,W34,0.0,0.2
9/17/2022,2022-S14 ,G96,0.1,0.3
9/17/2022,2022-S14 ,I93,0.6,0.4
9/17/2022,2022-S14 ,Z99,0.9,0.7
9/17/2022,2022-S14 ,G96,0.1,0.2
9/17/2022,2022-S14 ,I93,0.0,0.3
9/17/2022,2022-S14 ,H21,0.1,0.0
9/17/2022,2022-S14 ,G96,0.7,0.2
9/17/2022,2022-S14 ,K83,0.1,0.1
9/17/2022,2022-S14 ,H21,0.1,0.2
9/17/2022,2022-S14 ,G96,0.3,0.1
9/17/2022,2022-S14 ,I93,0.4,0.1
9/17/2022,2022-S14 ,H21,0.2,0.3
9/17/2022,2022-S14 ,I52,0.1,0.1
9/17/2022,2022-S14 ,I93,0.1,1.0
9/17/2022,2022-S14 ,H21,0.9,0.0
9/17/2022,2022-S14 ,I52,0.3,0.4
9/17/2022,2022-S14 ,K83,0.4,0.1
9/17/2022,2022-S14 ,H21,1.1,0.3
9/17/2022,2022-S14 ,I52,0.5,0.2
9/17/2022,2022-S14 ,J95,0.1,0.2
9/17/2022,2022-S14 ,H21,0.9,1.0
9/17/2022,2022-S14 ,958,1.0,0.3
9/17/2022,2022-S14 ,J95,0.3,0.4
9/17/2022,2022-S14 ,654,0.2,0.0
9/17/2022,2022-S14 ,958,1.1,0.8
9/17/2022,2022-S14 ,J95,0.5,0.4
9/17/2022,2022-S14 ,654,0.1,0.0
9/17/2022,2022-S14 ,958,0.5,0.1
9/17/2022,2022-S14 ,J95,0.4,0.4
9/17/2022,2022-S14 ,654,0.3,0.0
9/17/2022,2022-S14 ,I93,0.4,0.0
9/17/2022,2022-S14 ,Z99,0.7,0.1
9/17/2022,2022-S14 ,654,0.3,0.0
9/17/2022,2022-S14 ,I93,0.2,0.4
9/17/2022,2022-S14 ,Z99,0.8,0.4
9/18/2022,2022-S25 ,703,0.5,0.1
9/18/2022,2022-S25 ,J22,1.0,0.8
9/18/2022,2022-S25 ,C82,1.3,0.9
9/18/2022,2022-S25 ,703,1.0,0.5
9/18/2022,2022-S25 ,J22,0.3,0.3
9/18/2022,2022-S25 ,C82,0.2,0.2
9/18/2022,2022-S25 ,703,0.3,0.7
9/18/2022,2022-S25 ,J22,0.3,0.4
9/18/2022,2022-S25 ,C82,0.3,0.7
9/18/2022,2022-S25 ,703,0.5,0.1
9/18/2022,2022-S25 ,I93,0.1,0.3
9/18/2022,2022-S25 ,C82,0.3,0.4
9/18/2022,2022-S25 ,I52,0.1,0.0
9/18/2022,2022-S25 ,I93,0.1,0.0
9/18/2022,2022-S25 ,C82,0.2,1.0
9/18/2022,2022-S25 ,I52,0.1,0.2
9/18/2022,2022-S25 ,I93,0.3,0.3
9/18/2022,2022-S25 ,104,0.0,0.2
9/18/2022,2022-S25 ,I52,0.1,0.2
9/18/2022,2022-S25 ,858,0.3,0.2
9/18/2022,2022-S25 ,104,0.5,0.1
9/18/2022,2022-S25 ,I52,0.1,0.4
9/18/2022,2022-S25 ,858,0.1,0.4
9/18/2022,2022-S25 ,104,0.4,0.2
9/18/2022,2022-S25 ,958,0.6,0.1
9/18/2022,2022-S25 ,858,0.5,0.5
9/18/2022,2022-S25 ,595,0.8,0.4
9/18/2022,2022-S25 ,958,0.1,0.0
9/18/2022,2022-S25 ,654,0.2,0.2
9/18/2022,2022-S25 ,595,0.7,0.1
9/18/2022,2022-S25 ,958,0.2,0.2
9/18/2022,2022-S25 ,654,0.1,0.2
9/18/2022,2022-S25 ,595,0.4,0.2
9/18/2022,2022-S25 ,J95,0.0,0.4
9/18/2022,2022-S25 ,G96,1.1,0.7
9/18/2022,2022-S25 ,204,0.1,0.2
9/18/2022,2022-S25 ,J95,0.1,0.1
9/18/2022,2022-S25 ,G96,0.1,0.1
9/18/2022,2022-S25 ,204,0.1,0.0
9/18/2022,2022-S25 ,J95,0.2,0.1
9/18/2022,2022-S25 ,G96,0.1,0.1
9/18/2022,2022-S25 ,204,0.3,0.1
9/18/2022,2022-S25 ,J95,0.2,0.2
9/18/2022,2022-S25 ,G96,1.1,0.6
9/20/2022,2022-S97 ,V00,0.1,0.1
9/20/2022,2022-S97 ,I93,0.9,0.1
9/20/2022,2022-S97 ,858,0.1,0.2
9/20/2022,2022-S97 ,V00,0.1,0.2
9/20/2022,2022-S97 ,I93,0.3,0.2
9/20/2022,2022-S97 ,H21,0.1,0.2
9/20/2022,2022-S97 ,V00,0.1,0.2
9/20/2022,2022-S97 ,C95,0.3,1.7
9/20/2022,2022-S97 ,H21,0.0,0.2
9/20/2022,2022-S97 ,V00,0.1,0.1
9/20/2022,2022-S97 ,Z84,0.3,0.2
9/20/2022,2022-S97 ,H21,0.2,0.0
9/20/2022,2022-S97 ,291,0.2,0.1
9/20/2022,2022-S97 ,Z84,0.2,0.1
9/20/2022,2022-S97 ,654,0.1,0.0
9/20/2022,2022-S97 ,291,0.1,0.2
9/20/2022,2022-S97 ,Z84,0.0,0.0
9/20/2022,2022-S97 ,654,0.0,0.0
9/20/2022,2022-S97 ,291,0.2,0.4
9/20/2022,2022-S97 ,Z84,0.1,0.1
9/20/2022,2022-S97 ,654,0.1,0.0
9/20/2022,2022-S97 ,104,0.1,0.0
9/20/2022,2022-S97 ,Z84,0.0,0.0
9/20/2022,2022-S97 ,K63,0.1,0.1
9/20/2022,2022-S97 ,104,0.3,0.3
9/20/2022,2022-S97 ,204,0.0,0.1
9/20/2022,2022-S97 ,K63,0.1,0.0
9/20/2022,2022-S97 ,104,0.4,0.3
9/20/2022,2022-S97 ,204,0.1,0.2
9/20/2022,2022-S97 ,K63,0.1,0.2
9/20/2022,2022-S97 ,C95,0.3,0.4
9/20/2022,2022-S97 ,858,0.1,0.1
9/20/2022,2022-S97 ,I93,0.2,0.0
9/20/2022,2022-S97 ,858,0.2,0.2
9/20/2022,2022-S98 ,703,0.3,0.1
9/20/2022,2022-S98 ,I93,0.1,0.0
9/20/2022,2022-S98 ,654,0.1,0.0
9/20/2022,2022-S98 ,703,0.2,0.4
9/20/2022,2022-S98 ,I93,0.0,0.7
9/20/2022,2022-S98 ,104,0.1,0.1
9/20/2022,2022-S98 ,703,1.2,0.1
9/20/2022,2022-S98 ,958,0.2,0.3
9/20/2022,2022-S98 ,104,0.4,0.3
9/20/2022,2022-S98 ,I52,0.2,0.6
9/20/2022,2022-S98 ,958,1.2,0.2
9/20/2022,2022-S98 ,104,0.4,0.0
9/20/2022,2022-S98 ,I52,0.2,0.4
9/20/2022,2022-S98 ,958,0.4,0.1
9/20/2022,2022-S98 ,Z41,0.4,0.0
9/20/2022,2022-S98 ,I52,0.1,0.0
9/20/2022,2022-S98 ,654,0.0,0.0
9/20/2022,2022-S98 ,Z41,0.1,0.9
9/20/2022,2022-S98 ,204,0.2,0.1
9/20/2022,2022-S98 ,654,0.1,0.2
9/20/2022,2022-S98 ,I93,0.5,0.2
9/20/2022,2022-S98 ,654,0.1,0.1
9/24/2022,2022-S215,F52,0.1,0.1
9/24/2022,2022-S215,033,0.2,0.2
9/24/2022,2022-S215,I93,0.2,0.1
9/24/2022,2022-S215,F52,0.2,0.1
9/24/2022,2022-S215,J95,0.1,0.4
9/24/2022,2022-S215,W34,0.5,0.5
9/24/2022,2022-S215,F52,0.1,0.0
9/24/2022,2022-S215,033,0.1,0.1
9/24/2022,2022-S215,W34,1.0,0.4
9/24/2022,2022-S215,F51,0.1,0.1
9/24/2022,2022-S215,J95,0.1,0.1
9/24/2022,2022-S215,654,0.1,0.0
9/24/2022,2022-S215,F51,0.3,0.1
9/24/2022,2022-S215,J95,0.8,0.2
9/24/2022,2022-S215,654,0.2,0.1
9/24/2022,2022-S215,L01,0.1,0.1
9/24/2022,2022-S215,958,0.3,0.6
9/24/2022,2022-S215,V22,1.6,0.5
9/24/2022,2022-S215,L01,0.1,0.2
9/24/2022,2022-S215,958,0.4,0.3
9/24/2022,2022-S215,V22,1.0,0.6
9/24/2022,2022-S215,L01,0.4,0.6
9/24/2022,2022-S215,I93,0.3,0.4
9/24/2022,2022-S215,V22,1.3,0.2
9/24/2022,2022-S215,L01,0.1,0.0
9/24/2022,2022-S215,958,0.8,0.3
9/24/2022,2022-S215,654,0.2,0.0
9/24/2022,2022-S215,J95,0.2,0.5
9/24/2022,2022-S215,W34,0.8,0.5
9/24/2022,2022-S215,033,0.2,0.0
9/24/2022,2022-S215,I93,0.0,0.2
9/25/2022,2022-S221,F51,0.0,0.0
9/25/2022,2022-S221,807,0.0,0.1
9/25/2022,2022-S221,F52,0.0,0.0
9/25/2022,2022-S221,F51,0.0,0.0
9/25/2022,2022-S221,807,0.1,0.1
9/25/2022,2022-S221,H21,0.2,0.1
9/25/2022,2022-S221,F51,0.0,0.0
9/25/2022,2022-S221,654,0.4,0.1
9/25/2022,2022-S221,H21,0.0,0.0
9/25/2022,2022-S221,F51,0.0,0.0
9/25/2022,2022-S221,654,0.1,0.1
9/25/2022,2022-S221,H21,0.2,0.0
9/25/2022,2022-S221,F51,0.0,0.1
9/25/2022,2022-S221,654,0.1,0.1
9/25/2022,2022-S221,H21,0.1,0.1
9/25/2022,2022-S221,807,0.2,0.2
9/25/2022,2022-S221,F52,0.0,0.0
9/25/2022,2022-S236,F51,0.1,0.1
9/25/2022,2022-S236,F51,0.3,0.5
9/25/2022,2022-S236,654,0.0,0.1
9/25/2022,2022-S236,F51,0.2,0.1
9/25/2022,2022-S236,F51,0.1,0.1
9/25/2022,2022-S236,654,0.1,0.0
9/25/2022,2022-S236,F51,0.1,0.0
9/25/2022,2022-S236,474,0.1,0.1
9/25/2022,2022-S236,654,0.0,0.0
9/25/2022,2022-S236,F51,0.1,0.1
9/25/2022,2022-S236,807,0.1,0.1
9/25/2022,2022-S236,654,0.0,0.1
9/25/2022,2022-S236,474,0.0,0.0
9/25/2022,2022-S236,807,0.1,0.1
9/25/2022,2022-S236,654,0.0,0.0
9/25/2022,2022-S236,474,0.5,0.3
9/25/2022,2022-S236,807,0.4,0.1
9/25/2022,2022-S236,654,0.2,0.2
9/26/2022,2022-S247,F52,0.2,0.2
9/26/2022,2022-S247,I93,0.3,0.0
9/26/2022,2022-S247,807,0.1,0.2
9/26/2022,2022-S247,F52,0.2,0.3
9/26/2022,2022-S247,I93,0.0,0.1
9/26/2022,2022-S247,654,0.1,0.0
9/26/2022,2022-S247,F52,0.1,0.3
9/26/2022,2022-S247,I93,0.1,0.1
9/26/2022,2022-S247,654,0.0,0.1
9/26/2022,2022-S247,F52,0.0,0.5
9/26/2022,2022-S247,033,0.1,0.1
9/26/2022,2022-S247,654,0.1,0.0
9/26/2022,2022-S247,F52,0.1,0.1
9/26/2022,2022-S247,033,0.1,0.1
9/26/2022,2022-S247,807,0.5,0.1
9/26/2022,2022-S247,F52,0.1,0.0
9/26/2022,2022-S247,033,0.0,0.3
9/26/2022,2022-S247,807,0.5,0.0
9/26/2022,2022-S247,J95,0.0,0.2
9/26/2022,2022-S247,807,0.1,0.2
9/26/2022,2022-S247,807,0.7,0.8
9/26/2022,2022-S247,J95,0.1,0.1
9/26/2022,2022-S247,807,0.2,0.4
9/27/2022,2022-S274,G96,0.1,0.2
9/27/2022,2022-S274,I93,1.1,0.4
9/27/2022,2022-S274,858,0.1,0.2
9/27/2022,2022-S274,G96,0.1,0.6
9/27/2022,2022-S274,I93,0.1,1.4
9/27/2022,2022-S274,858,0.0,0.1
9/27/2022,2022-S274,G96,0.0,0.4
9/27/2022,2022-S274,033,0.1,0.2
9/27/2022,2022-S274,858,0.3,0.0
9/27/2022,2022-S274,G96,0.2,0.6
9/27/2022,2022-S274,033,0.1,0.2
9/27/2022,2022-S274,654,0.1,0.0
9/27/2022,2022-S274,I52,0.4,0.1
9/27/2022,2022-S274,033,0.5,0.2
9/27/2022,2022-S274,654,0.1,0.1
9/27/2022,2022-S274,I52,0.2,0.3
9/27/2022,2022-S274,033,0.5,0.2
9/27/2022,2022-S274,G96,0.2,0.3
9/27/2022,2022-S274,I52,0.2,0.2
9/27/2022,2022-S274,807,0.0,0.1
9/27/2022,2022-S274,G96,0.1,0.0
9/27/2022,2022-S274,I52,0.0,0.3
9/27/2022,2022-S274,807,0.2,0.2
9/27/2022,2022-S274,G96,0.1,0.2
9/27/2022,2022-S274,I93,0.3,0.1
9/27/2022,2022-S274,807,0.3,0.2
9/27/2022,2022-S274,G96,0.1,2.1
9/27/2022,2022-S294,F51,0.4,0.6
9/27/2022,2022-S294,033,0.6,0.1
9/27/2022,2022-S294,H21,0.3,0.3
9/27/2022,2022-S294,F51,0.1,0.1
9/27/2022,2022-S294,033,0.1,0.2
9/27/2022,2022-S294,H21,0.6,0.8
9/27/2022,2022-S294,F51,0.1,0.0
9/27/2022,2022-S294,033,0.3,0.2
9/27/2022,2022-S294,I52,1.0,0.4
9/27/2022,2022-S294,F51,0.1,0.0
9/27/2022,2022-S294,807,0.1,0.3
9/27/2022,2022-S294,I52,0.4,0.3
9/27/2022,2022-S294,I93,0.0,0.1
9/27/2022,2022-S294,807,0.1,0.3
9/27/2022,2022-S294,I52,0.0,0.1
9/27/2022,2022-S294,I93,0.0,0.2
9/27/2022,2022-S294,807,1.1,0.4
9/27/2022,2022-S294,I52,0.1,0.1
9/27/2022,2022-S294,I93,0.0,0.3
9/27/2022,2022-S294,H21,0.5,0.1
9/27/2022,2022-S294,654,0.1,0.1
9/27/2022,2022-S294,204,0.0,0.2
9/27/2022,2022-S294,H21,0.2,0.2
9/27/2022,2022-S294,654,0.0,0.0
9/27/2022,2022-S294,204,0.0,0.4
9/27/2022,2022-S294,H21,0.2,0.4
9/27/2022,2022-S294,654,0.1,0.0
9/29/2022,2022-S332,F51,0.1,0.0
9/29/2022,2022-S332,H21,0.2,0.1
9/29/2022,2022-S332,I52,0.0,0.3
9/29/2022,2022-S332,F51,0.1,0.0
9/29/2022,2022-S332,H21,0.1,0.1
9/29/2022,2022-S332,I52,0.6,0.3
9/29/2022,2022-S332,F51,0.0,0.0
9/29/2022,2022-S332,H21,0.4,0.2
9/29/2022,2022-S332,I52,0.1,0.3
9/29/2022,2022-S332,F51,0.0,0.0
9/29/2022,2022-S332,H21,0.1,0.2
9/29/2022,2022-S332,I52,0.1,0.1
9/29/2022,2022-S332,F51,0.0,0.0
9/29/2022,2022-S332,I52,0.1,0.2
9/29/2022,2022-S332,654,0.1,0.0
9/29/2022,2022-S332,F51,0.0,0.0
9/29/2022,2022-S332,I52,0.0,0.0
9/29/2022,2022-S332,654,0.0,0.0
9/29/2022,2022-S332,H21,0.0,0.1
9/29/2022,2022-S332,I52,0.3,0.2
9/29/2022,2022-S332,654,0.1,0.0
9/29/2022,2022-S340,G96,0.0,0.1
9/29/2022,2022-S340,Z41,0.6,0.9
9/29/2022,2022-S340,W34,0.2,0.3
9/29/2022,2022-S340,G96,0.0,0.1
9/29/2022,2022-S340,Z41,0.3,0.4
9/29/2022,2022-S340,858,0.1,0.1
