bulletins2/20/F86.txt:                                2012 EM8                                                            Revision to MPEC 2012-E66                            
bulletins2/20/F94.txt:                                2003 DG6                                                            Revision to MPEC 2003-D19                            
bulletins2/20/FA8.txt:                                 2018 GY                                                            Revision to MPEC 2018-G45                            
bulletins2/20/FC3.txt:                                2013 AO27                                                           Revision to MPEC 2013-A38                            
bulletins2/20/FD0.txt:                                2019 JD7                                                            Revision to MPEC 2019-J139                           
bulletins2/20/FG6.txt:                                2013 FX13                                                           Revision to MPEC 2013-F54                            
bulletins2/20/G07.txt:                                2009 QC36                                                           Revision to MPEC 2009-Q82                            
bulletins2/20/G11.txt:                                 2015 GK                                                            Revision to MPEC 2015-G29                            
bulletins2/20/G19.txt:                                2017 UZ44                                                           Revision to MPEC 2017-V11                            
bulletins2/20/G24.txt:                               2005 GZ110                                                           Revision to MPEC 2005-G78                            
bulletins2/20/G36.txt:                                2016 FT14                                                           Revision to MPEC 2016-G30                            
bulletins2/20/G40.txt:                                2018 NM4                                                             Revision to MPEC 2018-O2                            
bulletins2/20/G41.txt:                                2019 DS1                                                             Revision to MPEC 2019-J2                            
bulletins2/20/G67.txt:                                 1994 GL                                                             Revision to MPEC 1994-G4                            
bulletins2/20/G83.txt:                                2020 BP14                                                           Revision to MPEC 2020-C12                            
bulletins2/20/GA3.txt:                                2015 FE36                                                           Revision to MPEC 2015-F90                            
bulletins2/20/GB1.txt:                                2003 UG22                                                           Revision to MPEC 2003-U64                            
bulletins2/20/H26.txt:                                2017 JK2                                                            Revision to MPEC 2017-J59                            
bulletins2/20/H53.txt:                                2012 HJ8                                                            Revision to MPEC 2012-H47                            
bulletins2/20/H72.txt:                                2005 VY3                                                            Revision to MPEC 2005-V59                            
bulletins2/20/H82.txt:                               2012 TB259                                                           Revision to MPEC 2012-U30                            
bulletins2/20/H83.txt:                               2012 TP231                                                            Revision to MPEC 2012-U8                            
bulletins2/20/H93.txt:                                2007 HL4                                                            Revision to MPEC 2007-H24                            
bulletins2/20/HC8.txt:                                2011 HO4                                                            Revision to MPEC 2011-H42                            
bulletins2/20/HE2.txt:                                2010 JJ3                                                            Revision to MPEC 2010-J30                            
bulletins2/20/HG4.txt:                                2014 LQ26                                                            Revision to MPEC 2014-M2                            
bulletins2/20/HG5.txt:                                2017 KY34                                                           Revision to MPEC 2017-L23                            
bulletins2/20/HG6.txt:                                2018 WX1                                                            Revision to MPEC 2018-W83                            
bulletins2/20/HI1.txt:                                2012 OB1                                                            Revision to MPEC 2012-O19                            
bulletins2/20/HI2.txt:                                2019 LE6                                                            Revision to MPEC 2019-M44                            
bulletins2/20/HK0.txt:                                2008 YK2                                                            Revision to MPEC 2008-Y30                            
bulletins2/20/HK1.txt:                                2009 HU77                                                           Revision to MPEC 2009-H82                            
bulletins2/20/HN2.txt:                                2006 GV2                                                            Revision to MPEC 2006-G34                            
bulletins2/20/HN3.txt:                                2017 GT6                                                            Revision to MPEC 2017-G77                            
bulletins2/20/J14.txt:                                2016 XG18                                                           Revision to MPEC 2016-X79                            
bulletins2/20/J20.txt:                                2018 EP1                                                            Revision to MPEC 2018-E49                            
bulletins2/20/J56.txt:                                2017 CR32                                                           Revision to MPEC 2017-D10                            
bulletins2/20/J65.txt:                                2006 MT6                                                            Revision to MPEC 2006-M24                            
bulletins2/20/J66.txt:                                2017 CO5                                                            Revision to MPEC 2017-C73                            
bulletins2/20/J67.txt:                                2013 XA22                                                           Revision to MPEC 2013-X76                            
bulletins2/20/J83.txt:                                2017 FD65                                                           Revision to MPEC 2017-F118                           
bulletins2/20/J84.txt:                                2006 CN10                                                           Revision to MPEC 2006-C47                            
bulletins2/20/K03.txt:                                 2011 JA                                                             Revision to MPEC 2011-J5                            
bulletins2/20/K04.txt:                                2018 XA5                                                             Revision to MPEC 2018-Y7                            
bulletins2/20/K22.txt:                                2015 CT58                                                           Revision to MPEC 2015-D25                            
bulletins2/20/K23.txt:                                2015 YC2                                                            Revision to MPEC 2015-Y67                            
bulletins2/20/K30.txt:                                2018 DN1                                                            Revision to MPEC 2018-D68                            
bulletins2/20/K44.txt:                                2013 EO20                                                           Revision to MPEC 2013-E34                            
bulletins2/20/K46.txt:                                2015 LA2                                                            Revision to MPEC 2015-L22                            
bulletins2/20/K47.txt:                                2017 XQ61                                                           Revision to MPEC 2017-Y17                            
bulletins2/20/K70.txt:                                2015 EE7                                                             Revision to MPEC 2015-F7                            
bulletins2/20/K71.txt:                                2018 JA3                                                            Revision to MPEC 2018-J84                            
bulletins2/20/K73.txt:                                2012 KB4                                                            Revision to MPEC 2012-K22                            
bulletins2/20/KE2.txt:                                 2017 WV                                                            Revision to MPEC 2017-W71                            
bulletins2/20/KE5.txt:                                2014 KG39                                                           Revision to MPEC 2014-K52                            
bulletins2/20/KE8.txt:                                 2019 FH                                                            Revision to MPEC 2019-F56                            
bulletins2/20/KG1.txt:                                 1998 VP                                                            Revision to MPEC 1998-V19                            
bulletins2/20/KK0.txt:                                2019 GQ2                                                            Revision to MPEC 2019-G81                            
bulletins2/20/KL0.txt:                                2007 SV2                                                            Revision to MPEC 2007-S38                            
bulletins2/20/KL1.txt:                                2017 OV68                                                           Revision to MPEC 2017-Q91                            
bulletins2/20/KL8.txt:                                2018 GZ3                                                            Revision to MPEC 2018-G103                           
bulletins2/20/KN0.txt:                                2013 LF1                                                            Revision to MPEC 2013-L18                            
bulletins2/20/L08.txt:                                2017 QB2                                                            Revision to MPEC 2017-Q63                            
bulletins2/20/L13.txt:                                2017 VX1                                                            Revision to MPEC 2017-V52                            
bulletins2/20/L33.txt:                                2015 LA40                                                           Revision to MPEC 2015-M28                            
bulletins2/20/L44.txt:                                1999 LE6                                                            Revision to MPEC 1999-L30                            
bulletins2/20/L55.txt:                                2016 UN36                                                           Revision to MPEC 2016-U81                            
bulletins2/20/L56.txt:                                2017 XL2                                                            Revision to MPEC 2017-X118                           
bulletins2/20/L61.txt:                                2009 KC7                                                            Revision to MPEC 2009-K60                            
bulletins2/20/M24.txt:                                2018 LZ13                                                           Revision to MPEC 2018-M36                            
bulletins2/20/M28.txt:                                2015 PS57                                                           Revision to MPEC 2015-P54                            
bulletins2/20/M34.txt:                                2018 BZ2                                                            Revision to MPEC 2018-B86                            
bulletins2/20/M35.txt:                                2002 BF25                                                           Revision to MPEC 2010-N10                            
bulletins2/20/M56.txt:                                2016 ED85                                                           Revision to MPEC 2016-E116                           
bulletins2/20/M57.txt:                                 2019 GA                                                            Revision to MPEC 2019-G29                            
bulletins2/20/M68.txt:                                2016 FG60                                                           Revision to MPEC 2016-J61                            
bulletins2/20/M69.txt:                                2018 CG2                                                            Revision to MPEC 2018-C63                            
bulletins2/20/M72.txt:                                 2011 MV                                                            Revision to MPEC 2011-M35                            
bulletins2/20/M86.txt:                                2019 UH12                                                           Revision to MPEC 2019-U277                           
bulletins2/20/M87.txt:                                2013 RN30                                                           Revision to MPEC 2013-R63                            
bulletins2/20/M88.txt:                                2013 QN48                                                           Revision to MPEC 2013-R15                            
bulletins2/20/MA0.txt:                                2015 RA2                                                            Revision to MPEC 2015-R24                            
bulletins2/20/MB1.txt:                                2017 XL62                                                           Revision to MPEC 2017-Y47                            
bulletins2/20/MB3.txt:                                2017 YD8                                                             Revision to MPEC 2018-A9                            
bulletins2/20/MB5.txt:                                2016 NV38                                                           Revision to MPEC 2016-N136                           
bulletins2/20/MD3.txt:                                2018 NC15                                                           Revision to MPEC 2018-O30                            
bulletins2/20/N17.txt:                               2016 EH157                                                           Revision to MPEC 2016-E185                           
bulletins2/20/N34.txt:                                2016 EP85                                                           Revision to MPEC 2016-E125                           
bulletins2/20/N42.txt:                                2017 YP3                                                            Revision to MPEC 2017-Y87                            
bulletins2/20/N44.txt:                               2010 LU108                                                           Revision to MPEC 2010-M32                            
bulletins2/20/N55.txt:                                2019 LL5                                                            Revision to MPEC 2019-M33                            
bulletins2/20/N59.txt:                                2019 TX7                                                            Revision to MPEC 2019-U07                            
bulletins2/20/N67.txt:                                2016 NT38                                                           Revision to MPEC 2016-N134                           
bulletins2/20/N68.txt:                                2010 PQ10                                                           Revision to MPEC 2010-P41                            
bulletins2/20/O17.txt:                                2017 RT1                                                            Revision to MPEC 2017-R53                            
bulletins2/20/O18.txt:                                2019 OH1                                                            Revision to MPEC 2019-O82                            
bulletins2/20/O19.txt:                                2015 GZ12                                                           Revision to MPEC 2015-G70                            
bulletins2/20/O28.txt:                                 2020 OE                                                            Revision to MPEC 2020-O22                            
bulletins2/20/O32.txt:                                2011 BC40                                                           Revision to MPEC 2011-B71                            
bulletins2/20/O41.txt:                                2015 OF26                                                           Revision to MPEC 2015-O54                            
bulletins2/20/O42.txt:                                 2018 NA                                                             Revision to MPEC 2018-N7                            
bulletins2/20/O43.txt:                                2010 PM9                                                            Revision to MPEC 2010-P31                            
bulletins2/20/O58.txt:                               2015 VA106                                                           Revision to MPEC 2015-V160                           
bulletins2/20/O60.txt:                                2012 XJ55                                                           Revision to MPEC 2012-X52                            
bulletins2/20/O62.txt:                                2008 BH16                                                           Revision to MPEC 2008-B66                            
bulletins2/20/O74.txt:                               2014 OA339                                                           Revision to MPEC 2014-P19                            
bulletins2/20/O86.txt:                                2012 MQ3                                                            Revision to MPEC 2012-M31                            
bulletins2/20/O87.txt:                                2017 NR6                                                            Revision to MPEC 2017-O16                            
bulletins2/20/OA6.txt:                                2017 QR16                                                           Revision to MPEC 2017-Q96                            
bulletins2/20/OB5.txt:                                 2016 RU                                                            Revision to MPEC 2016-R46                            
bulletins2/20/OF3.txt:                                2016 LL11                                                           Revision to MPEC 2016-L103                           
bulletins2/20/OF4.txt:                                2017 OH68                                                           Revision to MPEC 2017-P27                            
bulletins2/20/OF5.txt:                                2017 PC27                                                           Revision to MPEC 2017-Q34                            
bulletins2/20/OF6.txt:                                2017 UP2                                                            Revision to MPEC 2017-U161                           
bulletins2/20/OF8.txt:                                2018 PP10                                                           Revision to MPEC 2018-P61                            
bulletins2/20/OG0.txt:                                2018 TN6                                                            Revision to MPEC 2018-U21                            
bulletins2/20/OG1.txt:                                2017 RK1                                                            Revision to MPEC 2017-R47                            
bulletins2/20/OG2.txt:                                2017 RA14                                                           Revision to MPEC 2017-S24                            
bulletins2/20/OG3.txt:                                2011 SF3                                                             Revision to MPEC 2011-S6                            
bulletins2/20/OH1.txt:                                2019 AE13                                                           Revision to MPEC 2019-B27                            
bulletins2/20/OH2.txt:                                2019 QE6                                                            Revision to MPEC 2019-Q148                           
bulletins2/20/OH4.txt:                                2012 KE25                                                           Revision to MPEC 2012-K55                            
bulletins2/20/P13.txt:                                2018 GO4                                                            Revision to MPEC 2018-G116                           
bulletins2/20/P17.txt:                                2015 OM35                                                           Revision to MPEC 2015-O60                            
bulletins2/20/P18.txt:                                2020 KA11                                                           Revision to MPEC 2020-P06                            
bulletins2/20/P50.txt:                                2009 PQ1                                                            Revision to MPEC 2009-P55                            
bulletins2/20/P65.txt:                                2009 QN5                                                            Revision to MPEC 2009-Q25                            
bulletins2/20/P72.txt:                                2016 BP14                                                           Revision to MPEC 2016-B87                            
bulletins2/20/P84.txt:                                2016 QE45                                                           Revision to MPEC 2016-R31                            
bulletins2/20/Q10.txt:                               2010 RF181                                                           Revision to MPEC 2010-W13                            
bulletins2/20/Q11.txt:                                2013 RH74                                                           Revision to MPEC 2013-S15                            
bulletins2/20/Q12.txt:                                2017 SN2                                                            Revision to MPEC 2017-S76                            
bulletins2/20/Q57.txt:                                2020 HP8                                                            Revision to MPEC 2020-H224                           
bulletins2/20/Q80.txt:                                2016 QA84                                                           Revision to MPEC 2016-R40                            
bulletins2/20/Q99.txt:                                2013 VZ9                                                            Revision to MPEC 2013-V52                            
bulletins2/20/QA0.txt:                                2012 YK7                                                             Revision to MPEC 2013-A8                            
bulletins2/20/QE8.txt:                                2020 HW9                                                            Revision to MPEC 2020-J06                            
bulletins2/20/QG5.txt:                                2018 RW7                                                            Revision to MPEC 2018-S10                            
bulletins2/20/QG6.txt:                                2009 RH2                                                            Revision to MPEC 2009-R56                            
bulletins2/20/QJ6.txt:                                2007 TZ18                                                           Revision to MPEC 2007-T64                            
bulletins2/20/QK6.txt:                                2010 RC12                                                           Revision to MPEC 2010-R36                            
bulletins2/20/QM0.txt:                                2014 UG57                                                           Revision to MPEC 2014-U81                            
bulletins2/20/QM1.txt:                                2018 EJ2                                                            Revision to MPEC 2018-E64                            
bulletins2/20/QM3.txt:                                2014 QJ33                                                           Revision to MPEC 2014-Q28                            
bulletins2/20/R18.txt:                                2011 ES4                                                            Revision to MPEC 2011-E13                            
bulletins2/20/R20.txt:                                2018 RV3                                                            Revision to MPEC 2018-R116                           
bulletins2/20/R65.txt:                                2016 TH56                                                           Revision to MPEC 2016-T144                           
bulletins2/20/R66.txt:                               2005 JT108                                                           Revision to MPEC 2005-J67                            
bulletins2/20/R67.txt:                                2006 EW52                                                           Revision to MPEC 2006-E35                            
bulletins2/20/R70.txt:                                2010 SF15                                                           Revision to MPEC 2010-S64                            
bulletins2/20/R71.txt:                                2020 ML3                                                            Revision to MPEC 2020-M128                           
bulletins2/20/R89.txt:                                2013 GE84                                                           Revision to MPEC 2013-H13                            
bulletins2/20/R97.txt:                                2012 SH32                                                           Revision to MPEC 2012-S58                            
bulletins2/20/R99.txt:                                2013 SM20                                                           Revision to MPEC 2013-S55                            
bulletins2/20/RC0.txt:                                2010 QA5                                                            Revision to MPEC 2010-R35                            
bulletins2/20/RH0.txt:                                2009 RU1                                                            Revision to MPEC 2009-R52                            
bulletins2/20/S32.txt:                                2018 RN4                                                            Revision to MPEC 2018-R128                           
bulletins2/20/S68.txt:                                2019 GQ3                                                            Revision to MPEC 2019-G98                            
bulletins2/20/S70.txt:                                1999 EO3                                                            Revision to MPEC 1999-E26                            
bulletins2/20/SB7.txt:                                2018 SQ3                                                            Revision to MPEC 2018-T45                            
bulletins2/20/SE2.txt:                                2003 QQ10                                                           Revision to MPEC 2003-Q21                            
bulletins2/20/SE3.txt:                                 2013 UY                                                            Revision to MPEC 2013-U21                            
bulletins2/20/SE4.txt:                                2017 QQ35                                                           Revision to MPEC 2017-R18                            
bulletins2/20/SE5.txt:                                2018 FB1                                                            Revision to MPEC 2018-F39                            
bulletins2/20/SG6.txt:                                 2005 WZ                                                            Revision to MPEC 2005-W35                            
bulletins2/20/SJ7.txt:                                 2019 YV                                                            Revision to MPEC 2019-Y34                            
bulletins2/20/SK7.txt:                                2019 VF6                                                            Revision to MPEC 2019-W177                           
bulletins2/20/SN4.txt:                                2009 DM45                                                           Revision to MPEC 2009-D81                            
bulletins2/20/SP2.txt:                                2020 LC1                                                            Revision to MPEC 2020-M05                            
bulletins2/20/SP4.txt:                                 2020 MH                                                            Revision to MPEC 2020-M25                            
bulletins2/20/T07.txt:                                2018 RP8                                                            Revision to MPEC 2018-S25                            
bulletins2/20/T11.txt:                                2017 WC16                                                           Revision to MPEC 2017-W185                           
bulletins2/20/T14.txt:                                 2017 US                                                            Revision to MPEC 2017-U61                            
bulletins2/20/T24.txt:                                 2016 PS                                                            Revision to MPEC 2016-P27                            
bulletins2/20/T34.txt:                               2014 HN123                                                           Revision to MPEC 2014-H55                            
bulletins2/20/T37.txt:                                2006 UE17                                                           Revision to MPEC 2006-U23                            
bulletins2/20/T61.txt:                                2016 LZ47                                                           Revision to MPEC 2016-L111                           
bulletins2/20/T69.txt:                                1998 FL5                                                            Revision to MPEC 1998-F20                            
bulletins2/20/T72.txt:                               2011 UY114                                                           Revision to MPEC 2011-U74                            
bulletins2/20/T73.txt:                                2008 TY9                                                            Revision to MPEC 2008-T103                           
bulletins2/20/T76.txt:                                2007 FF1                                                            Revision to MPEC 2007-F36                            
bulletins2/20/T84.txt:                                2010 UF7                                                            Revision to MPEC 2010-U52                            
bulletins2/20/T99.txt:                               2015 TT238                                                           Revision to MPEC 2015-U15                            
bulletins2/20/TA0.txt:                                 2006 UO                                                            Revision to MPEC 2006-U12                            
bulletins2/20/TB5.txt:                                2005 UV64                                                            Revision to MPEC 2005-V7                            
bulletins2/20/TB8.txt:                                2017 GO6                                                            Revision to MPEC 2017-G72                            
bulletins2/20/TC3.txt:                                 2013 TD                                                             Revision to MPEC 2013-T8                            
bulletins2/20/TD7.txt:                                2017 TK6                                                            Revision to MPEC 2017-U39                            
bulletins2/20/TE0.txt:                                2013 PF10                                                           Revision to MPEC 2013-P36                            
bulletins2/20/TE1.txt:                                2013 GX68                                                           Revision to MPEC 2013-G64                            
bulletins2/20/TG0.txt:                                2017 BL32                                                           Revision to MPEC 2017-B152                           
bulletins2/20/TG2.txt:                                 2004 HM                                                            Revision to MPEC 2004-H25                            
bulletins2/20/TG3.txt:                                2015 SZ16                                                           Revision to MPEC 2015-S100                           
bulletins2/20/TG7.txt:                                2008 TQ26                                                           Revision to MPEC 2008-T118                           
bulletins2/20/U01.txt:                                2018 FZ1                                                            Revision to MPEC 2018-F58                            
bulletins2/20/U02.txt:                                2006 SA6                                                            Revision to MPEC 2006-S16                            
bulletins2/20/U23.txt:                                2018 GV5                                                            Revision to MPEC 2018-H43                            
bulletins2/20/U24.txt:                                2015 SC17                                                           Revision to MPEC 2015-S103                           
bulletins2/20/U42.txt:                               2015 TH145                                                           Revision to MPEC 2015-T92                            
bulletins2/20/U44.txt:                                2009 UL1                                                            Revision to MPEC 2009-U29                            
bulletins2/20/U57.txt:                                2016 SG2                                                            Revision to MPEC 2016-S64                            
bulletins2/20/U64.txt:                                2016 UR31                                                           Revision to MPEC 2016-U69                            
bulletins2/20/U87.txt:                                2012 RM15                                                           Revision to MPEC 2012-S10                            
bulletins2/20/UB6.txt:                                2011 UR91                                                           Revision to MPEC 2011-U66                            
bulletins2/20/UC7.txt:                                2008 UU95                                                           Revision to MPEC 2008-U102                           
bulletins2/20/UD3.txt:                                2000 CN33                                                           Revision to MPEC 2000-C28                            
bulletins2/20/UD6.txt:                                2015 UW67                                                           Revision to MPEC 2015-V12                            
bulletins2/20/UD8.txt:                                2006 HY5                                                            Revision to MPEC 2006-H22                            
bulletins2/20/UF3.txt:                                2017 UH5                                                            Revision to MPEC 2017-U204                           
bulletins2/20/UG7.txt:                         Revision to MPEC 1998-W6Orbital elements:
bulletins2/20/UH7.txt:                                 2016 RW                                                            Revision to MPEC 2016-R48                            
bulletins2/20/UH8.txt:                                2020 UF3                                                            Revision to MPEC 2020-U161                           
bulletins2/20/UK1.txt:                         Revision to MPEC 2017-W85Orbital elements:
bulletins2/20/UL3.txt:                                2017 VU13                                                            Revision to MPEC 2017-W7                            
bulletins2/20/UL4.txt:                                2004 US1                                                            Revision to MPEC 2004-U44                            
bulletins2/20/UQ4.txt:                                1999 VX15                                                           Revision to MPEC 1999-W15                            
bulletins2/20/UQ7.txt:                                2020 BT12                                                           Revision to MPEC 2020-B278                           
bulletins2/20/V10.txt:                          Satellite of Jupiter                                                      Revision to MPEC 2003-G18                            
bulletins2/20/V15.txt:                                2004 KZ14                                                           Revision to MPEC 2004-K51                            
bulletins2/20/V19.txt:                          Satellite of Jupiter                                                      Revision to MPEC 2003-E29                            
bulletins2/20/V41.txt:                                2016 XP23                                                            Revision to MPEC 2016-Y4                            
bulletins2/20/V43.txt:                                2013 GR38                                                           Revision to MPEC 2019-F35                            
bulletins2/20/V44.txt:                                2003 UQ3                                                            Revision to MPEC 2003-U13                            
bulletins2/20/V47.txt:                                2016 LN48                                                           Revision to MPEC 2016-L117                           
bulletins2/20/V53.txt:                                2018 VB1                                                            Revision to MPEC 2018-V28                            
bulletins2/20/V62.txt:                                2013 YS2                                                            Revision to MPEC 2013-Y42                            
bulletins2/20/V63.txt:                                 2019 XS                                                            Revision to MPEC 2019-X47                            
bulletins2/20/V72.txt:                                2019 YS4                                                            Revision to MPEC 2020-A02                            
bulletins2/20/V73.txt:                                2008 GQ3                                                            Revision to MPEC 2008-G48                            
bulletins2/20/V91.txt:                                2018 VS4                                                            Revision to MPEC 2018-V91                            
bulletins2/20/VA3.txt:                           2001 GP2 = 2020 UJ7                                                    Revision to MPEC 2001-H04
bulletins2/20/VD4.txt:                                2017 TC4                                                            Revision to MPEC 2017-T79                            
bulletins2/20/VE2.txt:                                2009 WD11                                                           Revision to MPEC 2009-W62                            
bulletins2/20/VE7.txt:                                2020 DB5                                                            Revision to MPEC 2020-E14                            
bulletins2/20/W17.txt:                                2016 QD44                                                           Revision to MPEC 2016-R16                            
bulletins2/20/W21.txt:                                2020 TN6                                                            Revision to MPEC 2020-U29                            
bulletins2/20/W22.txt:                                2003 EH16                                                           Revision to MPEC 2003-E36                            
bulletins2/20/W35.txt:                         Revision to MPEC 2003-W29
bulletins2/20/W36.txt:                                2015 WN1                                                            Revision to MPEC 2015-W35                            
bulletins2/20/W37.txt:                                2017 WJ16                                                           Revision to MPEC 2017-W193                           
bulletins2/20/W38.txt:                                2016 AU65                                                           Revision to MPEC 2016-A110                           
bulletins2/20/W39.txt:                                2020 FT1                                                            Revision to MPEC 2020-F54                            
bulletins2/20/W40.txt:                                 2018 UF                                                            Revision to MPEC 2018-U25                            
bulletins2/20/W70.txt:                                2003 GR22                                                           Revision to MPEC 2003-G43                            
bulletins2/20/W75.txt:                                2016 WG10                                                           Revision to MPEC 2016-X16                            
bulletins2/20/W86.txt:                                2020 VU6                                                            Revision to MPEC 2020-W73                            
bulletins2/20/W87.txt:                                2013 XG4                                                            Revision to MPEC 2013-X36                            
bulletins2/20/W88.txt:                                2016 QJ10                                                           Revision to MPEC 2016-Q32                            
bulletins2/20/W95.txt:                                2016 UM5                                                            Revision to MPEC 2016-U38                            
bulletins2/20/WA2.txt:                                2017 DB36                                                           Revision to MPEC 2017-D74                            
bulletins2/20/WA6.txt:                                2009 HV67                                                           Revision to MPEC 2009-H72                            
bulletins2/20/WB2.txt:                                2009 WY7                                                            Revision to MPEC 2009-W53                            
bulletins2/20/WC8.txt:                                2019 AC13                                                           Revision to MPEC 2019-B25                            
bulletins2/20/WD0.txt:                                2015 EQ7                                                            Revision to MPEC 2015-F28                            
bulletins2/20/WD8.txt:                                2002 CN15                                                           Revision to MPEC 2002-C64                            
bulletins2/20/WF4.txt:                         Revision to MPEC 2020-V64
bulletins2/20/WF6.txt:                                2020 AV2                                                            Revision to MPEC 2020-A99                            
bulletins2/20/WF7.txt:                               2009 WG104                                                           Revision to MPEC 2009-W105                           
bulletins2/20/WG5.txt:                                2017 BE29                                                           Revision to MPEC 2017-B104                           
